id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
7090361;Aptº de sala e quarto c/ vista p/ Cristo Redentor.;9725950;Maria;;Copacabana;-22.96802517;-43.18911526;Entire home/apt;150;4;7;17/09/2018;0.23;5;328
16191722;Apto 2 qtos;20624614;Fernando;;Copacabana;-22.96614236;-43.18342251;Entire home/apt;331;5;2;3/09/2018;0.25;1;351
10518052;Apto 2 quartos em Copacabana;54228087;Carlos;;Copacabana;-22.96404493;-43.18299012;Entire home/apt;421;1;0;;;1;358
13317720;Apto 2 quartos mobiliado Recreio dos Bandeirantes;75293199;Leandro;;Recreio dos Bandeirantes;-23.02288273;-43.48662201;Entire home/apt;1878;1;0;;;1;364
11967918;APTO 2 QUARTOS REGIÃO OLIMPICA;63930145;Vilma;;Jacarepaguá;-22.97301667;-43.41486444;Entire home/apt;699;2;0;;;1;180
2519138;Apto 50 m2 completo para familia;12439673;Leticia;;Botafogo;-22.95328962;-43.18600939;Entire home/apt;199;1;2;13/02/2018;0.1;1;362
23056001;Apto 500 mts da Praia, e tudo perto !!!;83893032;Michelly;;Recreio dos Bandeirantes;-23.02706803;-43.47316093;Entire home/apt;150;2;0;;;1;0
24356536;Apto 502;182971411;Rosane;;Copacabana;-22.97358739;-43.19058853;Entire home/apt;131;2;3;6/08/2018;0.55;2;212
22492942;Apto 528 - Quadra da Praia de Copacabana Posto 3;33865879;Miguel;;Copacabana;-22.96693071;-43.18618787;Entire home/apt;98;3;13;26/09/2018;1.37;8;0
14272716;apto aconchegante e confortável para 6 pessoas;56248956;Reinaldo;;Barra da Tijuca;-23.00079065;-43.34860239;Entire home/apt;800;3;0;;;1;364
14006526;Apto aconchegante!;50763724;Mirian;;Copacabana;-22.96729425;-43.18562316;Entire home/apt;1878;1;0;;;1;364
18869330;Apto Condomínio Floris (Projac);15303216;Milene;;Jacarepaguá;-22.96843957;-43.41513306;Entire home/apt;751;1;0;;;2;345
27460932;Apto Dom Ferr;206936060;Paulo;;Copacabana;-22.97262614;-43.18791637;Entire home/apt;169;4;0;;;1;354
15125981;Apto em Botafogo perto do metro!;50458137;Mariana;;Botafogo;-22.94900907;-43.18830969;Entire home/apt;601;1;0;;;54;180
17922006;Apto em Copacabana à 2min. da areia da praia;122873200;Gustavo;;Copacabana;-22.96803791;-43.18023457;Entire home/apt;150;2;9;7/03/2018;0.49;1;25
18608135;Apto em Ipanema 1 quarto/sala > 4min da Praia;9576826;Marcello;;Ipanema;-22.98734704;-43.19413276;Entire home/apt;1499;2;0;;;2;90
14262163;Apto em Santa Teresa com ótima localização.;86885315;Eduardo;;Santa Teresa;-22.9189891;-43.19198109;Entire home/apt;252;4;0;;;1;365
11658429;Apto Engenho Novo - Olimpíadas;39551815;Diego;;Engenho Novo;-22.90130347;-43.26619632;Entire home/apt;240;20;0;;;1;0
4659425;Apto frente mar - Residencial Gran Nobile;6359444;Fabio;;Barra da Tijuca;-23.00949784;-43.32633587;Entire home/apt;751;4;0;;;2;89
23164029;APTO inteiro 100 metros da PRAIA DO RECREIO!!!;11503741;Flávia;;Recreio dos Bandeirantes;-23.02585271;-43.47402076;Entire home/apt;199;2;2;10/09/2018;0.48;1;90
3171186;Apto Leblon 3 quadras praia.;16083532;Roberto;;Leblon;-22.98153645;-43.22472109;Entire home/apt;601;30;0;;;1;365
22550219;Apto moderno próximo ao Riocentro e Arena Jeunesse;6482278;Agatha;;Jacarepaguá;-22.96916192;-43.39597021;Entire home/apt;180;1;0;;;1;0
11256073;Apto na Glória para as Olimpíadas;55906450;Flora;;Santa Teresa;-22.91956022;-43.17967661;Entire home/apt;849;1;0;;;2;0
3349796;Apto na Tijuca, perto do Maracanã;16902188;Marcella;;Andaraí;-22.92422721;-43.24568383;Entire home/apt;398;1;0;;;1;0
21304345;Apto no centro local particular;25803506;Sergio;;Centro;-22.91602856;-43.1883524;Entire home/apt;282;5;0;;;1;89
11417962;Apto no Leblon uma quadra da praia;59957271;Jair;;Leblon;-22.9837808;-43.22212949;Entire home/apt;699;1;2;14/02/2018;0.08;1;18
8271113;Apto no Recreio à 900 m da praia.;43610736;Luiz Antonio;;Recreio dos Bandeirantes;-23.02516171;-43.48987165;Entire home/apt;270;1;1;21/08/2016;0.04;1;364
13452456;apto no recreio dos bandeirantes BARRA BONITA;10211766;Mariana;;Recreio dos Bandeirantes;-23.02274499;-43.48581304;Entire home/apt;252;2;1;1/01/2017;0.05;2;89
18972282;APTO para Casal ou ate 3 pessoas;101434759;Jane;;Copacabana;-22.9809789;-43.1963337;Entire home/apt;349;2;1;17/09/2017;0.08;1;90
22829244;Apto para temporada - São Cristóvão;167215772;Marcelo;;São Cristóvão;-22.89401281;-43.2203941;Entire home/apt;300;2;0;;;1;363
12928764;APTO PRÓXIMO VILA OLÍMPICA - RJ 16;70961468;Bruno;;Taquara;-22.92671907;-43.3769877;Entire home/apt;398;1;2;17/06/2016;0.07;1;0
17075203;Apto quarto e sala na praia de copa;1429181;Samuel;;Copacabana;-22.96234112;-43.17595017;Entire home/apt;300;3;0;;;10;178
8813126;APTO RECÉM REFORMADO BOTAFOGO;46169378;Christiano;;Botafogo;-22.95059789;-43.17609765;Entire home/apt;282;3;0;;;1;0
13427174;APTO ROCK IN RIO,RIOCENTRO,PARQUE OLÍMPICO,BARRA;76536902;Ricardo;;Jacarepaguá;-22.97221541;-43.41005157;Entire home/apt;199;1;0;;;2;0
2691262;Apto Rua Raul Pompéia - Copacabana;12565926;Maria Claudia;;Copacabana;-22.98642539;-43.19056211;Entire home/apt;150;1;3;15/02/2016;0.06;4;324
17158432;Apto sendo um qto quadra da praia de Copacabana.;87483411;Renata;;Copacabana;-22.96319142;-43.17489829;Entire home/apt;398;4;0;;;4;365
22838975;Apto silencioso com vista verde em Copacabana;30504664;Paola;;Copacabana;-22.96297401;-43.17904707;Entire home/apt;398;3;0;;;2;11
9871505;Apto, 2 quartos, rio comprido.;50800033;Mauricio;;Rio Comprido;-22.93076956;-43.20988087;Entire home/apt;162;1;0;;;1;365
19678531;Apto. 2 quartos em Copacabana Aluguel 2.500,00;138579858;Sergio Henrique De Almeida;;Copacabana;-22.96455321;-43.18121333;Entire home/apt;83;1;0;;;1;365
12846371;Apto. Ipanema Beach 808;70159544;Temporada Express;;Ipanema;-22.98518816;-43.2047393;Entire home/apt;364;3;0;;;31;0
14125831;Apzinho-p 3 pess-Botafogo- (Phone number hidden by Airbnb) dia;24962345;Rnan;;Botafogo;-22.94242991;-43.18537457;Entire home/apt;71;1;0;;;1;0
29206504;Aquarela;116525910;Zecca;;Maracanã;-22.91461205;-43.22711308;Private room;79;1;0;;;2;339
22531276;Arena Copacabana Hotel Rio;16720965;Kwesi;;Copacabana;-22.97021156;-43.18070506;Entire home/apt;856;5;0;;;1;0
1888527;Arpex Flat;9644101;Paulo;;Copacabana;-22.98683952;-43.19147092;Entire home/apt;116;3;72;8/10/2018;1.21;6;92
9469997;Arpoador Apart;49079400;Jorge;;Copacabana;-22.98654218;-43.19155071;Entire home/apt;300;1;25;22/07/2018;0.77;1;142
22954847;Arpoador_Posto 6;170054287;Desyene;;Copacabana;-22.98479358;-43.1915899;Entire home/apt;116;1;0;;;1;0
13638159;Art and antique place in Ipanema;20890926;Gilberto;;Ipanema;-22.98412902;-43.19527342;Private room;601;1;0;;;1;89
10093904;Art Deco in Copacabana;32140168;Charles;;Copacabana;-22.96495143;-43.18388175;Entire home/apt;259;2;27;3/06/2018;0.8;3;261
669776;Atelier apartment in Leblon;1712679;Ana Amelia;;Leblon;-22.97989714;-43.2258024;Entire home/apt;282;4;55;14/02/2018;0.75;2;359
4560537;Awesome Recreio dos Bandeirantes;23517714;Camilo;;Recreio dos Bandeirantes;-23.02065457;-43.47159246;Private room;128;1;2;24/09/2017;0.08;1;365
14142088;AWESOME, FIRST BLOCK IPANEMA BEACH;82937083;Joao;;Ipanema;-22.98465335;-43.20951326;Entire home/apt;421;5;5;14/02/2018;0.22;2;68
12363205;AWSOME ROOFTOP 3-BDR COPA C11-003;31275569;André;;Copacabana;-22.96474054;-43.1763203;Entire home/apt;1100;3;1;5/07/2018;0.3;114;112
15621889;Baixou a Diária AP c/WiFi Silencioso em Copacabana;100074191;Haroldo;;Copacabana;-22.97611906;-43.19071536;Entire home/apt;101;1;6;31/03/2018;0.46;2;257
22747497;BARRA - 2 QUARTOS - AV AMERICAS - VISTA MAR;43714852;Raphael;;Barra da Tijuca;-23.0030882;-43.42723633;Entire home/apt;300;1;2;6/03/2018;0.27;3;365
5261189;BARRA - Paradise BEACH 3bed, 3bath;26555239;Patrícia;;Barra da Tijuca;-23.01002165;-43.34950871;Entire home/apt;338;6;1;30/09/2015;0.03;1;171
14839770;BARRA 3: ótimo quarto para duas pessoas.;4676435;Lycia;;Jacarepaguá;-22.9702282;-43.41739533;Private room;252;4;0;;;4;364
14283122;Barra da Tijuca - conforto e praticidade;87161081;Alexandre;;Barra da Tijuca;-23.00794481;-43.43114584;Entire home/apt;346;1;29;23/09/2018;1.1;1;138
2755763;Barra da Tijuca - Copa do mundo;14096427;Waldyr;;Barra da Tijuca;-23.01047461;-43.32925808;Entire home/apt;1998;1;0;;;1;365
11869714;Barra da Tijuca - Olimpiadas 2016;30037552;Sergio;;Barra da Tijuca;-23.00751205;-43.31386032;Entire home/apt;1799;7;0;;;1;0
10921991;Barra da Tijuca ( Beautiful view);6216002;Neuma;;Barra da Tijuca;-23.00598617;-43.38299222;Entire home/apt;999;1;2;22/08/2016;0.08;1;364
23257676;Barra da Tijuca Beautiful apartment ocean view;141422820;Marcia;;Barra da Tijuca;-23.00412639;-43.34997079;Entire home/apt;293;1;20;28/09/2018;3.09;1;132
2710211;BARRA DA TIJUCA ESPECIAL;13358097;Jeronymo;;Barra da Tijuca;-23.01318805;-43.31492637;Private room;1198;1;0;;;2;365
14404007;Barra da Tijuca for Carnival;420174;Adriana;;Barra da Tijuca;-23.0107919;-43.30648006;Entire home/apt;1499;1;0;;;2;364
28024243;Barra Da Tijuca Loft;55419422;Andre;;Barra da Tijuca;-23.00991236;-43.36372416;Entire home/apt;398;2;0;;;3;179
10917323;Barra da Tijuca, near to the beach;56030370;Alexandre;;Barra da Tijuca;-23.00221852;-43.32844946;Private room;199;3;1;22/08/2016;0.04;1;92
14404131;Barra da Tijuca-Rio de Janeiro;88559276;Eduardo;;Barra da Tijuca;-23.00575079;-43.43211844;Entire home/apt;1100;5;0;;;1;365
13406641;Barra Olympic Park Apartment;74313544;Mariana;;Jacarepaguá;-22.96678536;-43.41350819;Entire home/apt;676;10;0;;;2;365
2396145;Barra onde o Rio é mais moderno;2058839;Milton;;Barra da Tijuca;-23.00898711;-43.43540364;Private room;533;2;1;17/04/2017;0.06;1;162
12402329;Barra Sunday Residencial Resort (Rio de Janeiro);32445195;Frederico;;Barra da Tijuca;-23.005025;-43.43426871;Entire home/apt;999;2;0;;;2;358
11313358;Barra, perto praia, ao lado Metro;47037149;Vinicius;;Barra da Tijuca;-23.0094592;-43.3121799;Private room;101;1;2;31/12/2017;0.15;2;365
23057265;Barrabella Apartamento de Luxo;171140182;Sergio;;Barra da Tijuca;-23.00885455;-43.3456774;Private room;601;2;1;5/02/2018;0.12;1;65
21090668;Be a Carioca in our Guesthouse;10459831;Ozomatli;;Complexo do Alemão;-22.8679215;-43.27699754;Shared room;38;1;3;7/03/2018;0.34;4;82
11042420;Beach and Surf - Rio de Janeiro;56606910;Marina Lara;;Recreio dos Bandeirantes;-23.02147786;-43.4863163;Entire home/apt;650;3;1;26/02/2016;0.03;5;177
3213128;Beach block apartment Copacabana ;16261402;Brani;;Copacabana;-22.97902242;-43.19105071;Entire home/apt;229;2;2;25/07/2017;0.08;1;363
9702863;Beach front;10122044;Eduardo;;Recreio dos Bandeirantes;-23.03076438;-43.4755109;Entire home/apt;289;4;15;1/10/2018;0.43;5;169
2295571;Beach front condo in Rio in a stunning location;11721121;Flavio;;Barra da Tijuca;-23.00896101;-43.35314419;Entire home/apt;180;2;29;23/09/2018;0.64;1;258
13183039;Beach House condo fee Restaurant 24 hrs Security;10702474;Paula;;Barra da Tijuca;-23.00349703;-43.36783269;Entire home/apt;650;3;2;25/09/2017;0.09;1;90
2933539;Beach House Praia - Barra da tijuca;14978954;Mariana;;Barra da Tijuca;-23.01082017;-43.32529641;Entire home/apt;391;2;25;31/01/2018;1.24;1;225
3874539;Beach house with complete comfort  ;20017368;Amit;;Recreio dos Bandeirantes;-23.03131351;-43.47687632;Entire home/apt;120;1;13;29/10/2017;0.27;1;339
14159689;Beach View Copacabana;7507296;Henrique Cito;;Copacabana;-22.96638545;-43.17520212;Entire home/apt;259;2;80;30/09/2018;3.05;1;169
15296108;Beautiful and renovated apartment in Copacabana for up to 5 people;13580277;Marcio;;Copacabana;-22.96160225;-43.17467264;Entire home/apt;177;3;9;21/08/2018;0.36;62;132
14075161;Beautiful and safe!;84569159;Cintia;;Copacabana;-22.96728621;-43.18085802;Entire home/apt;1277;7;0;;;1;0
8000577;Beautiful apartment  in Ipanema;13416018;Krishnan;;Ipanema;-22.98304461;-43.19846031;Entire home/apt;1900;10;0;;;2;0
13824985;Beautiful Apartment in the Heart of Ipanema;48354426;Andreas;;Ipanema;-22.98674301;-43.20527869;Entire home/apt;5901;2;0;;;1;358
20981749;BEAUTIFUL BEACH HOUSE!!!;80338139;Cláudia;;Barra da Tijuca;-23.00895652;-43.33908169;Entire home/apt;285;2;0;;;10;236
13909602;Beautiful home with bedroom and living room;72374833;Marcus;;Vargem Grande;-22.9904304;-43.49252654;Entire home/apt;188;3;0;;;4;96
3132278;Beautiful House in an Island in Rio de Janeiro;2364415;Joelzito;;Itanhangá;-22.99946507;-43.31216906;Entire home/apt;901;5;2;16/08/2016;0.08;1;356
22247565;Beautiful oceanfront Penthouse;66877715;Alan Mattos;;Copacabana;-22.96952141;-43.1831833;Entire home/apt;3500;10;0;;;43;365
1118497;BEAUTIFUL STUDIO IN COPACABANA;6138630;Marcos;;Copacabana;-22.98472636;-43.19112908;Entire home/apt;116;2;174;23/09/2018;2.75;1;194
613205;Beautiful View at a Beautiful Price;3040239;Paulo;;Santa Teresa;-22.93377858;-43.19859222;Private room;248;1;19;30/06/2014;0.26;5;365
215887;BEAUTIFUL! Spacious, walking distance to beaches.;1030316;Elizabeth;;Copacabana;-22.9868014;-43.19098087;Private room;109;2;29;11/06/2018;0.34;4;362
132114;beauty beedrom in Laranjeiras.;649320;Stella E Antonio;;Laranjeiras;-22.93692918;-43.19098433;Private room;75;1;5;5/06/2018;0.07;1;363
12983159;Bedroom for rent for the Olympic Games;71490976;Marco  E Paty;;Méier;-22.90838025;-43.28308599;Shared room;199;10;0;;;1;0
3081593;Bedroom for World Cup;15680809;Leonardo;;Freguesia (Ilha);-22.78652279;-43.18274155;Private room;199;1;0;;;1;0
13124943;Bedroom, the best between Copacabana and Ipanema;73050790;Fernanda;;Copacabana;-22.98667917;-43.19182968;Private room;124;1;28;9/09/2018;1.06;1;99
28132169;Beira da praia 8 pessoas confortavel, perto de TD.;22085127;Davimar;;Copacabana;-22.98197895;-43.190376;Entire home/apt;999;6;0;;;13;178
16350797;Beira mar  5 minutos da Praia;107062657;Fabio;;Recreio dos Bandeirantes;-23.02878192;-43.47353616;Entire home/apt;150;1;2;24/09/2017;0.1;1;365
28515152;Bela casa com quintal verde no Humaitá <3;52045325;Kelly;;Humaitá;-22.95658204;-43.20210566;Private room;79;1;0;;;1;365
14274357;Belas suítes em Santa Teresa;12826998;Leni;;Santa Teresa;-22.93673052;-43.20160505;Private room;162;2;0;;;1;365
10706530;Belíssima suíte com piscina e sauna;5229386;Alexandre;;Cosme Velho;-22.94316164;-43.20492907;Private room;199;3;0;;;1;363
23059943;Beleza e conforto;10334716;Tania;;Barra da Tijuca;-22.97310768;-43.38943959;Entire home/apt;699;5;0;;;3;0
23842623;Beleza Natural Apto 607;151709947;Sonia Alves;;Recreio dos Bandeirantes;-23.03106922;-43.47366038;Entire home/apt;282;1;0;;;17;364
10728624;Belissimo apartamento 3 quartos Copacabana/Ipanema;55451495;Claudia Eugenia;;Copacabana;-22.97916086;-43.19113183;Entire home/apt;252;2;3;13/05/2018;0.11;1;254
3146011;BELLTEMPORADA LA RESERVE BARRA;15971503;Cintia;;Barra da Tijuca;-23.01014152;-43.35517634;Entire home/apt;240;2;0;;;6;178
2261774;Belo apartamento vista p/ o Cristo;7385348;Valentina;;Jardim Botânico;-22.96354319;-43.21972621;Entire home/apt;1348;15;1;24/08/2016;0.04;1;365
5204539;BELO APTO IPANEMA COM VISTA PARA PRAÇA GAL;26923274;Jose Inacio;;Ipanema;-22.98359653;-43.19761101;Entire home/apt;222;3;3;20/03/2018;0.07;1;361
21962570;Belo e confortável apt. em área nobre de Ipanema;59061670;Jairo;;Ipanema;-22.98364411;-43.2031294;Entire home/apt;222;5;8;26/02/2018;0.83;4;0
6601760;Bem localizado! 5 minutos dos arcos;34538238;Marilena;;Santa Teresa;-22.91650532;-43.1823025;Private room;436;1;0;;;1;365
20872331;Bem vindo;149628300;Maria;;Jacarepaguá;-22.9665813;-43.3852761;Private room;800;1;0;;;2;179
16632248;BEST LOCATION IN COPACABANA 2;80105840;Sonia;;Copacabana;-22.97670526;-43.19031414;Private room;101;1;20;12/07/2018;1.01;4;299
13355447;Best location Ipanema;40047720;José;;Copacabana;-22.98556929;-43.19140932;Entire home/apt;500;5;1;23/09/2017;0.08;2;365
3189391;Best Ocean Front Apartament 5 Bed.;11896913;Ana;;Barra da Tijuca;-23.01078248;-43.32370877;Entire home/apt;1499;5;3;22/03/2015;0.06;1;347
1141091;best place in Ipanema:;6257417;Tania;;Ipanema;-22.98373816;-43.20748784;Entire home/apt;376;3;24;13/02/2018;0.41;1;357
16808667;Best spot in Botafogo;32164682;Patricia;;Botafogo;-22.95497437;-43.19217824;Entire home/apt;244;2;0;;;1;194
22922552;Best studio/apartment in Copacabana;169718373;Xavi;;Copacabana;-22.97866682;-43.19122828;Entire home/apt;300;4;0;;;1;13
15716373;Best view of the arches;57858014;Daniel;;Santa Teresa;-22.91667906;-43.17969867;Entire home/apt;376;7;1;2/03/2017;0.05;1;365
13509756;Big apartment, Flamengo, perfect location;75646114;Anna;;Flamengo;-22.93596893;-43.17486853;Entire home/apt;188;1;0;;;1;0
305894;BIG LOFT with Stunning View to Sea and Forest;1573279;Julio;;Santa Teresa;-22.93836162;-43.20521792;Entire home/apt;188;30;27;14/02/2018;0.35;2;365
14047579;Big room Botafogo! Mercure hotel;84222399;Gilberto;;Botafogo;-22.9544005;-43.19026204;Private room;500;1;0;;;1;364
5256870;Big room in a really good apartmant;11770248;Hyan;;Copacabana;-22.96765012;-43.183156;Private room;199;1;0;;;2;365
4233611;Birgit's house;5334744;Birgit;;Santa Teresa;-22.92258166;-43.19153344;Private room;146;1;1;18/08/2016;0.04;2;343
9592806;Boat charter/Rio de Janeiro;32429803;Milton;;Barra da Tijuca;-23.00300634;-43.3204738;Entire home/apt;7501;1;0;;;5;365
11436713;Botafogo Chic top location;36744189;Monica;;Botafogo;-22.95351254;-43.187907;Entire home/apt;139;2;65;24/09/2018;2.45;18;233
13345112;Botafogo-Pertinho de tudo-Você vai amar;75195690;Marisa;;Botafogo;-22.95529949;-43.18553633;Entire home/apt;1499;3;0;;;1;0
8236669;Brand New 2-Bedroom Apt in Rio;37567754;Claudio;;Jacarepaguá;-22.96710758;-43.38890662;Entire home/apt;751;1;0;;;1;365
22983374;Brand new apartment, close to metro station;16922179;Fernanda;;Botafogo;-22.94694928;-43.18551346;Private room;300;1;0;;;2;0
2898364;Bright Apt with Beautiful View;14787711;Marina;;Laranjeiras;-22.93652824;-43.19316921;Entire home/apt;590;4;0;;;1;365
577039;Bright room conveniently located;2837815;Yara Maria;;Copacabana;-22.97809706;-43.19266072;Private room;300;4;15;16/08/2016;0.2;2;365
896752;bulhoes 204 near ipanema, metro ;4307081;Nereu A;;Copacabana;-22.98442781;-43.19280518;Entire home/apt;526;5;0;;;55;365
12381544;Buon appartamento in Copacabana.;16018428;Renzo;;Copacabana;-22.96244349;-43.17666103;Entire home/apt;252;4;0;;;4;358
2529357;Calm and cosy apartment in Ipanema;6194002;Ana;;Ipanema;-22.98223682;-43.20628696;Entire home/apt;1998;5;0;;;1;0
27283528;Camaragibe 9 - Tijuca - ao lado do metrô;205531974;Camaragibe;;Tijuca;-22.92720249;-43.23408408;Entire home/apt;90;4;0;;;1;68
11539079;Camorim quarto Rock in Rio perto do Park Olimpico;50893268;Adriana;;Jacarepaguá;-22.96480718;-43.4046203;Shared room;101;4;1;7/08/2016;0.04;11;365
9751929;Cantinho da Val Copacabana;50299703;Valquiria;;Copacabana;-22.96327383;-43.17597547;Private room;60;1;16;25/04/2018;0.47;3;9
950373;Carioca's way of life;5155775;Veronica;;Glória;-22.9201096;-43.17844744;Private room;101;1;3;28/08/2016;0.09;2;365
7749623;CARNAVAL - RIO - Copacabana Beach Top.;40738885;Eduardo;;Copacabana;-22.97630946;-43.19162247;Shared room;120;1;27;21/08/2017;0.72;9;364
22285391;Carnaval Apto Aconchegante Praia do Flamengo;116977631;Cesar;;Glória;-22.92524358;-43.1733788;Entire home/apt;481;5;0;;;2;0
22313816;Carnaval Copacabana entre a Praia e Lagoa;117251556;Tina;;Copacabana;-22.97535982;-43.19266459;Entire home/apt;999;8;0;;;2;0
23006919;Carnaval do Rio - Tijuca;170675166;Amanda;;Tijuca;-22.92987786;-43.24356307;Entire home/apt;349;3;0;;;1;87
7967745;Carnaval em Ipanema_a 100m do Mar;42038091;Sheila;;Ipanema;-22.98593899;-43.19277962;Entire home/apt;481;3;0;;;3;365
21552584;Carnaval in Rio !lugar silencioso e confortável.;70216555;Andre Piller;;Centro;-22.90904303;-43.18681111;Entire home/apt;199;4;2;13/02/2018;0.21;2;365
23101503;Carnaval no Rio - Apartamento na Praia de Botafogo;58098167;Marcos;;Botafogo;-22.94638908;-43.18280008;Entire home/apt;101;3;0;;;2;0
3236396;Carnaval no Rio de Janeiro;16376471;Mariana;;Tijuca;-22.93010749;-43.23344794;Entire home/apt;500;1;0;;;1;365
13056791;Carnaval no Rio na Cobertura;72297714;Gisele;;Freguesia (Jacarepaguá);-22.93949956;-43.33289481;Entire home/apt;398;3;2;14/08/2016;0.08;1;362
17018966;Carnival in Santa Teresa - Lapa RJ;113221953;Thamirys;;Santa Teresa;-22.91771722;-43.18543703;Entire home/apt;500;4;0;;;1;90
10782543;Casa - Barra da Tijuca;55782985;Maria Catarina;;Barra da Tijuca;-22.99996195;-43.42164169;Entire home/apt;1499;1;1;10/08/2016;0.04;2;0
19039694;Casa  no Humaitá  com plantas e árvores na calçada;117609992;Paulo Roberto;;Humaitá;-22.95523524;-43.19578083;Shared room;154;1;4;14/02/2018;0.31;2;365
13164649;Casa - OLIMPÍADAS;23760010;Bruno;;Barra da Tijuca;-23.00425825;-43.32099773;Entire home/apt;1799;5;0;;;1;358
13308642;Casa 2 quartos Barra da Tijuca;2024347;Vinicius;;Itanhangá;-22.99947373;-43.30872852;Entire home/apt;999;5;0;;;22;87
22907483;Casa Ânima;166742399;Thiago;;Tijuca;-22.93027916;-43.24600764;Private room;41;1;2;12/02/2018;0.24;1;364
3121082;Casa agradável perto do Maracanã!;10863991;Marcelo;;Del Castilho;-22.8835016;-43.27890033;Private room;75;1;0;;;2;365
14052492;Casa Ano Novo 2017 chapéu Mangueira Leme;84285336;Vanice;;Leme;-22.96225596;-43.1661725;Entire home/apt;578;1;0;;;1;364
28186259;CASA ATELIÊS  EM SANTA TERESA;212889275;Cris;;Catumbi;-22.92034625;-43.1944362;Shared room;41;7;0;;;1;179
18957656;Casa Barra da Tijuca Condomínio Quintas do Rio;131814918;Darlam;;Barra da Tijuca;-22.99109631;-43.37880625;Entire home/apt;1780;1;0;;;1;0
2347221;casa ben situata e ben collegata ;11988216;Marco;;Taquara;-22.91665496;-43.37741053;Private room;436;1;0;;;1;365
2565674;Casa bucólica no melhor lugar do RJ;13135594;Guilherme;;Gávea;-22.97500304;-43.2343403;Entire home/apt;999;10;0;;;1;365
9969532;Casa c/ piscina, condomínio Recreio;51229749;Carlos;;Recreio dos Bandeirantes;-23.00344724;-43.47904668;Entire home/apt;691;2;0;;;1;0
13820909;Casa completa no Rio! Piscina, churrasco e praia!;71496772;Gabriel;;Vargem Grande;-22.99289893;-43.50040692;Entire home/apt;646;2;2;25/09/2017;0.08;3;351
16158680;Casa da Amorinha;102480881;Patricia;;Copacabana;-22.97525377;-43.19273196;Entire home/apt;421;2;1;2/01/2018;0.11;1;0
14684737;Casa da Nuvem - Quarto 4;76728503;Marina;;Santa Teresa;-22.93483258;-43.20289269;Private room;199;2;1;28/02/2017;0.05;4;364
4556578;Casa de campo vista para montanha;13669694;Maria Do Carmo;;Santa Cruz;-22.91256279;-43.67371328;Entire home/apt;372;2;0;;;1;177
22218441;Casa de praia na Barra;149963711;Sergio;;Barra da Tijuca;-23.01105821;-43.32664043;Entire home/apt;751;2;0;;;1;365
18235650;CASA DEL MAR - RM IMÓVEIS - 701B;114043415;Ricardo;;Barra da Tijuca;-23.00945444;-43.3531498;Private room;282;2;0;;;3;88
12851421;Casa Desajustados;70041976;Flavia;;Leme;-22.96183856;-43.16801707;Shared room;41;1;1;23/08/2016;0.04;2;365
14300444;Casa do Lemu;87356399;André;;Engenho de Dentro;-22.90508189;-43.29557536;Private room;150;1;0;;;1;365
14167251;Casa do Loureiro;85726481;Manoel;;Campo Grande;-22.91563359;-43.55585899;Entire home/apt;451;1;0;;;1;365
16778107;Casa do Mar dormitory bed 5;55289246;Larry;;Vidigal;-22.99666618;-43.23765564;Shared room;34;1;0;;;10;180
9646663;CASA EM COPACABANA;49877010;Clerles;;Copacabana;-22.96824922;-43.18911026;Entire home/apt;252;2;2;5/08/2016;0.06;1;365
25630535;Casa em Vila Valqueire/RJ;193108779;Markus;;Vila Valqueire;-22.89225873;-43.36164394;Entire home/apt;150;2;0;;;1;363
2270858;Casa estilo fazenda;11595708;Gabriel Mayer;;Guaratiba;-22.98787398;-43.56155872;Private room;563;1;0;;;1;365
14300974;Casa Grande no Cosme Velho em área plana;46981048;Ricardo;;Cosme Velho;-22.9388545;-43.19721816;Entire home/apt;590;30;0;;;2;358
7515255;Casa Inteira;10913150;Valeria;;Barra da Tijuca;-23.0094753;-43.31741991;Entire home/apt;1998;1;1;22/08/2016;0.04;2;365
14728150;Casa Inteira Rio de Janeiro;26415106;Taís;;Vila da Penha;-22.84371296;-43.31241696;Entire home/apt;75;1;4;13/03/2017;0.18;1;0
14428248;casa inteiria do naldo e da neide;88790238;Naldo;;Santa Teresa;-22.92508557;-43.1909502;Entire home/apt;139;90;0;;;1;365
24857050;CASA LUXUOSA A 5 MIN DO RECREIO;187910461;Fernanda;;Guaratiba;-22.99948984;-43.54396185;Entire home/apt;1300;2;0;;;1;87
22803843;Casa Marques;168515016;Marc;;Santa Teresa;-22.93554188;-43.20394037;Private room;451;1;0;;;2;0
19806861;Casa na praia da Barra da Tijuca.;2007018;Ana Lucia;;Barra da Tijuca;-23.01028812;-43.33804453;Entire home/apt;222;1;0;;;6;0
27248468;Casa na Vila Suiça, Rio de Janeiro;47311901;Alessandra;;Santa Teresa;-22.93080926;-43.19601289;Private room;199;1;0;;;1;365
13395080;Casa no Chapeu Mangueira - Leme;71333836;Stefano;;Leme;-22.96066365;-43.16891724;Entire home/apt;56;1;9;16/01/2017;0.33;1;89
3137993;Casa no Engenhão Praralimpíadas;15932991;Karin;;Engenho de Dentro;-22.89511192;-43.29219991;Entire home/apt;349;1;1;10/08/2016;0.04;2;0
